,city_development_index,experience,last_new_job,training_hours,target,gender_Male,gender_Other,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,education_level_Phd,education_level_Undergraduate,cdi_bucket_medium_human_development,cdi_bucket_high_human_development,cdi_bucket_very_high_human_development,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Startup Company,company_type_Unknown,major_STEM
15544,0.624,3,1,10,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
15545,0.804,16,2,12,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15548,0.926,21,5,4,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15549,0.725,9,2,88,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
15550,0.92,10,1,92,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
15552,0.92,16,1,48,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15553,0.7759999999999999,4,2,89,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
15555,0.926,15,1,46,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15556,0.92,10,5,2,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
15557,0.91,9,2,62,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15558,0.5579999999999999,4,1,53,1.0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
15559,0.802,4,0,52,1.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15560,0.92,7,3,52,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
15561,0.92,9,1,96,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15562,0.624,7,0,24,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
15563,0.92,21,5,55,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15565,0.939,14,5,334,1.0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
15566,0.926,11,3,41,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15568,0.92,17,1,10,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15570,0.743,5,1,158,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
15572,0.92,6,4,57,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15573,0.92,21,2,25,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15575,0.939,21,0,55,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15576,0.926,6,1,32,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15577,0.92,14,1,29,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15578,0.893,6,0,88,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15579,0.855,21,4,11,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15584,0.83,14,5,19,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15585,0.91,7,5,146,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15588,0.884,7,1,28,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
15589,0.624,3,1,13,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15590,0.624,4,2,42,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
15591,0.925,5,1,64,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15592,0.91,21,0,16,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15593,0.92,9,1,250,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15594,0.926,13,1,84,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15595,0.884,17,2,4,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
15596,0.802,3,0,61,0.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15597,0.92,6,1,14,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15599,0.926,17,1,246,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15600,0.527,10,2,18,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15601,0.754,12,5,57,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
15605,0.92,21,5,21,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15606,0.804,17,1,57,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
15607,0.91,21,5,4,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15609,0.754,16,0,232,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
15610,0.92,1,1,125,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15613,0.92,10,2,47,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15614,0.624,8,4,122,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15615,0.848,15,4,336,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15617,0.92,3,3,37,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
15618,0.92,16,5,63,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
15619,0.887,21,5,41,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15621,0.698,5,0,17,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15622,0.624,11,2,22,1.0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
15623,0.92,12,1,58,1.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
15624,0.92,21,1,92,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15625,0.92,8,2,54,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
15628,0.92,5,1,200,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
15629,0.926,16,1,110,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15630,0.624,10,0,17,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15631,0.91,7,1,316,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15632,0.92,2,2,35,1.0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
15633,0.939,21,3,40,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15634,0.6890000000000001,4,4,72,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
15635,0.91,10,2,48,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
15637,0.92,21,4,12,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15639,0.92,21,3,112,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15640,0.698,7,2,14,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
15642,0.926,10,1,47,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15643,0.92,21,1,166,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15644,0.624,0,1,54,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15646,0.743,21,1,20,0.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
15647,0.92,21,2,48,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15648,0.91,14,2,35,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15650,0.92,8,3,106,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
15652,0.939,8,4,29,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
15654,0.624,19,2,12,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15655,0.92,15,5,70,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
15657,0.624,7,1,78,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
15658,0.624,11,2,148,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15659,0.92,13,2,56,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15660,0.6890000000000001,5,4,18,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15661,0.855,2,1,44,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15662,0.91,21,5,111,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15664,0.899,13,3,59,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15665,0.926,2,1,33,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15666,0.624,0,1,32,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
15668,0.91,7,2,129,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15669,0.92,21,1,44,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15670,0.855,5,1,158,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
15673,0.897,3,0,42,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15674,0.939,21,1,57,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15675,0.843,15,4,158,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15677,0.926,7,0,9,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
15680,0.624,5,3,290,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
15681,0.89,13,3,75,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15683,0.91,6,1,26,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15684,0.915,1,1,40,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15685,0.91,4,4,18,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
15691,0.926,16,5,58,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
15694,0.92,11,2,190,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15696,0.698,3,0,15,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
15697,0.92,11,5,126,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
15698,0.624,2,1,174,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15699,0.92,21,5,124,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15700,0.624,3,1,48,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15701,0.893,8,0,312,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
15702,0.92,6,4,312,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15704,0.91,4,1,102,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15705,0.91,4,1,32,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
15706,0.913,12,3,15,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15708,0.92,6,1,20,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15709,0.923,21,5,26,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15710,0.91,21,2,12,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15711,0.92,21,1,102,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
15714,0.926,14,1,32,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15717,0.939,18,1,60,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15718,0.722,2,1,13,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
15719,0.92,8,1,41,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
15720,0.794,17,4,118,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15722,0.74,14,1,196,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
15724,0.92,3,2,28,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15725,0.897,7,1,65,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
15726,0.92,3,1,9,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
15727,0.92,12,3,12,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15728,0.624,7,3,34,0.0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
15729,0.913,21,1,9,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15730,0.624,8,1,33,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15731,0.624,4,1,12,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15732,0.926,10,5,100,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15734,0.92,1,1,6,1.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15735,0.91,17,2,92,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15737,0.794,9,1,13,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
15738,0.92,8,1,37,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
15739,0.92,10,2,9,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15740,0.884,10,4,238,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15742,0.92,6,3,85,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15743,0.555,2,1,19,1.0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
15744,0.92,5,1,113,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
15745,0.767,6,1,95,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
15747,0.887,12,5,61,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15748,0.924,7,3,19,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15750,0.92,1,1,43,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15752,0.92,9,1,20,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15753,0.624,2,2,21,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15754,0.836,5,1,31,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15755,0.926,13,1,106,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
15758,0.897,4,1,123,0.0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
15759,0.897,16,5,102,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15760,0.878,15,5,100,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15763,0.804,11,1,21,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15765,0.91,15,1,13,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15766,0.91,6,2,24,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15768,0.92,21,1,14,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15769,0.926,21,5,43,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15771,0.92,15,1,40,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
15772,0.624,2,1,109,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15777,0.92,3,1,83,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
15778,0.92,5,1,62,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
15779,0.926,21,4,44,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
15780,0.92,12,4,18,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15781,0.624,0,0,32,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
15784,0.92,11,3,13,0.0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
15785,0.843,15,5,166,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15787,0.856,11,0,26,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15788,0.6659999999999999,5,1,31,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
15790,0.92,19,4,18,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15791,0.866,10,4,43,1.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15793,0.91,5,1,41,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
15794,0.92,3,1,17,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
15795,0.866,21,5,50,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15798,0.92,15,5,16,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15802,0.624,15,1,134,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15804,0.897,3,1,80,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15805,0.92,8,4,28,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15806,0.83,16,1,56,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15807,0.91,21,2,324,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15808,0.698,13,3,37,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
15809,0.887,11,2,12,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15810,0.92,21,4,91,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15812,0.915,15,1,204,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
15814,0.897,21,0,27,0.0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
15817,0.855,10,1,12,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15818,0.698,21,5,22,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15819,0.767,3,3,12,0.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
15820,0.836,19,2,132,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15821,0.92,21,1,102,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15824,0.92,21,1,68,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15825,0.92,2,1,16,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15827,0.624,3,0,25,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15828,0.92,9,2,105,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15829,0.92,11,1,22,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
15830,0.624,6,1,42,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
15831,0.624,3,1,51,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
15832,0.887,3,1,168,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15833,0.92,5,1,46,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15834,0.884,18,4,111,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15835,0.579,6,1,202,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15836,0.624,5,2,196,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15837,0.624,15,1,24,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
15839,0.897,14,2,20,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15840,0.91,9,1,91,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15841,0.527,10,1,57,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
15842,0.893,21,0,11,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15843,0.92,10,2,41,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15844,0.624,5,1,40,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15845,0.856,8,1,222,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
15848,0.878,6,3,34,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
15849,0.624,5,2,32,1.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15850,0.92,21,1,112,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15852,0.92,21,5,84,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15853,0.939,14,1,25,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15854,0.624,2,2,28,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15855,0.92,21,1,3,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15856,0.866,12,2,100,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15858,0.804,4,1,11,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15859,0.91,21,1,78,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15860,0.91,21,5,48,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
15861,0.92,15,2,30,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15862,0.55,14,2,107,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
15863,0.92,10,1,87,1.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
15865,0.624,6,1,23,0.0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
15866,0.897,21,3,9,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15867,0.926,16,1,46,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15868,0.92,21,5,26,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15870,0.926,21,5,69,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15871,0.926,21,4,124,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15873,0.926,14,1,106,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15877,0.923,4,1,8,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15878,0.939,21,1,130,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15879,0.92,4,3,70,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15880,0.92,3,0,78,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
15881,0.939,4,1,122,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15882,0.92,16,5,192,1.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
15884,0.92,9,0,32,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15885,0.92,21,5,12,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15886,0.92,4,1,67,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15887,0.91,21,5,21,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15888,0.91,6,2,125,1.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15889,0.91,20,1,64,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15890,0.91,21,2,10,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
15891,0.939,3,1,138,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15893,0.855,11,2,6,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
15894,0.624,10,1,20,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
15898,0.836,21,5,10,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15899,0.92,10,1,28,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15902,0.924,11,1,84,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15903,0.92,21,2,23,0.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
15905,0.92,21,5,38,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15906,0.855,2,0,25,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15907,0.92,10,1,11,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15909,0.807,5,1,94,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
15910,0.789,19,5,7,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
15912,0.925,6,1,105,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15913,0.92,9,0,40,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
15916,0.624,3,3,6,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
15917,0.92,21,5,76,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15918,0.855,8,1,176,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15919,0.92,21,1,8,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
15920,0.895,21,2,11,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15921,0.6659999999999999,14,1,26,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15922,0.579,5,2,10,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
15923,0.92,21,5,42,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15924,0.926,21,0,16,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15925,0.92,15,5,18,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15927,0.55,8,2,22,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
15929,0.92,19,5,34,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
15930,0.939,16,5,50,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15932,0.527,2,1,264,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
15934,0.92,7,3,66,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
15935,0.921,7,0,44,1.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15936,0.624,12,1,84,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
15937,0.899,12,1,39,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15938,0.92,21,1,150,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
15939,0.939,14,2,13,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
15940,0.754,9,2,133,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
15941,0.887,8,3,70,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15942,0.926,5,1,61,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
15944,0.624,5,0,22,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
15945,0.897,17,5,92,1.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
